id,date_time,loan_number,emi_amount,loan_amount,principal_outstanding,cp_name,total_penalty_charges,tenure,current_bucket_name,month_year,is_unable_to_pay,latitude,longitude,user_id,branch_id,image_uploaded,is_visit_done_from_allocations,reporting_officer_id,Customer Not Available,PTP,Paid,total_charges,payment_link,district_plot
57768,2024-09-02 12:16:05,LNA028,99.0,1200000.0,1000000.0,BIRLA FINANCE,-10.0,20,2,2024-09,True,17.369814,78.53979,1ced5838-8fea-4f85-89fd-14b823f69ed9,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,a9cf721c-56fe-4e6a-aa7c-fd56f4b04efd,1,1,0,0.0,False,Ranga Reddy
32445,2024-02-03 13:22:56,FEB_TELECALLER_TESTING_030,99.0,1200000.0,1000000.0,SRI RAM FINANCE,12.0,20,2,2024-02,False,17.36971,78.53982,7211675f-0260-40ea-a60f-065c8ca7350b,34d310e7-367f-48bf-a1f4-75e39433bb34,False,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,1,3,2.4000000000000004,False,Ranga Reddy
53063,2024-08-01 05:52:40,LNA034,99.0,1200000.0,1000000.0,BIRLA FINANCE,-1.0,20,2,2024-08,False,17.36974,78.539825,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,0,1,12.0,False,Ranga Reddy
40824,2024-03-26 12:40:45,ABC001,99.0,1200000.0,1000000.0,AU BANK,0.0,20,BKT 0,2024-03,False,17.369705,78.53983,de5728b1-d493-4546-a978-617e3cf94751,f66e64de-0cb3-4d27-9686-ede097d350f9,False,True,877f5722-63c8-4c24-91c0-7efa87ad804b,0,0,1,0.0,False,Ranga Reddy
57677,2024-09-24 08:33:58,LN_JUNE_115,99.0,1200000.0,1000000.0,BIRLA FINANCE,-10.0,20,2,2024-09,False,17.369791,78.539795,a9cf721c-56fe-4e6a-aa7c-fd56f4b04efd,a5710530-5505-4385-a977-d4c0fd254dba,True,True,a9cf721c-56fe-4e6a-aa7c-fd56f4b04efd,0,0,1,0.0,False,Ranga Reddy
40897,2024-03-28 16:17:57,B1_28012024_02,99.0,1200000.0,1000000.0,AU BANK,0.0,20,BKT 0,2024-03,False,17.369701,78.53985,13ffc8d1-d3a5-4693-8ba4-f854e287bbdd,ec8b3a3a-fdca-45cb-acd5-283c29ae39a2,False,True,0beaaa0c-9362-4348-af85-424d6c3137ee,0,0,1,0.0,False,Ranga Reddy
30428,2023-11-23 06:23:16,BAJAJ_161_03,8800.21,1200000.0,1000000.0,BAJAJ FINANCE,200.88,20,2,2023-11,False,17.369715,78.539795,a9cf721c-56fe-4e6a-aa7c-fd56f4b04efd,a5710530-5505-4385-a977-d4c0fd254dba,False,True,a9cf721c-56fe-4e6a-aa7c-fd56f4b04efd,1,0,0,0.0,False,Ranga Reddy
6339,2023-07-08 18:02:59,TEST8,8800.21,1200000.0,0.0,TEST CP1,200.88,20,2.1,2023-07,False,17.402521,78.37288,7410244a-088e-4383-833d-dd2389efa8b3,7e973535-f6d7-4d6a-9039-6c7877a31ee4,False,False,7410244a-088e-4383-833d-dd2389efa8b3,0,2,1,0.0,False,Ranga Reddy
46833,2024-06-05 08:08:52,LN_J_0006,99.0,1200000.0,1000000.0,AU BANK,12.0,20,2,2024-06,True,17.369692,78.53985,431a9d96-9bb5-427c-acf6-8db4cdd26559,7e973535-f6d7-4d6a-9039-6c7877a31ee4,True,True,431a9d96-9bb5-427c-acf6-8db4cdd26559,1,0,0,0.0,False,Ranga Reddy
53103,2024-08-01 05:52:40,LNA074,99.0,1200000.0,1000000.0,BIRLA FINANCE,-1.0,20,2,2024-08,True,17.402662,78.37291,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,59091ff4-f4ee-4632-85ef-c7e81b1a2b64,0,1,0,0.0,False,Ranga Reddy
41095,2024-04-12 10:58:07,PAIDVISITS0015,99.0,1200000.0,1000000.0,QA,12.0,20,FLOW,2024-04,True,17.369696,78.53984,a3855922-de17-4501-ba50-ff42a883fa84,a144da0c-73cf-44be-b617-cfd33f9387ad,True,True,f10eeb27-cc68-499a-bad8-5b23e221492e,1,0,0,0.0,False,Ranga Reddy
40919,2024-03-29 11:28:38,A1_29012024_014,99.0,1200000.0,1000000.0,AU BANK,0.0,20,BKT 0,2024-03,False,17.369698,78.539795,276dacdf-0895-4a66-8120-cb2af6134d0d,56847958-fa84-4b6a-b20a-6a9477235a11,False,True,9cefea45-2680-48d6-9439-f150db80ac87,0,0,1,0.0,False,Ranga Reddy
53083,2024-08-01 05:52:40,LNA054,99.0,1200000.0,1000000.0,BIRLA FINANCE,-1.0,20,2,2024-08,True,17.402637,78.37294,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,59091ff4-f4ee-4632-85ef-c7e81b1a2b64,1,0,0,0.0,False,Ranga Reddy
40881,2024-03-27 10:45:50,BNPL_QA_0136,8800.21,1200000.0,1000000.0,INDIFY,0.0,20,BKT 0,2024-03,False,17.369705,78.53984,a3855922-de17-4501-ba50-ff42a883fa84,a144da0c-73cf-44be-b617-cfd33f9387ad,False,True,f10eeb27-cc68-499a-bad8-5b23e221492e,1,0,1,0.0,False,Ranga Reddy
58147,2024-09-25 06:37:32,MRF-HY-00446,3648.0,55000.0,0.0,DECCAN FINANCE,0.0,18,1,2024-09,True,17.369793,78.5398,3da414fc-0a6d-4dcc-9176-66e601807384,58b07359-bdd6-49d2-93c3-80aa9ec80b1a,True,True,bd7a1d7c-4bf5-4b30-8b34-c13e158bbc0a,1,0,0,0.0,False,Ranga Reddy
46666,2024-05-29 05:44:32,N_1_002,99.0,1200000.0,1000000.0,1234567,12.0,20,2,2024-05,False,17.369705,78.539825,276dacdf-0895-4a66-8120-cb2af6134d0d,56847958-fa84-4b6a-b20a-6a9477235a11,True,True,9cefea45-2680-48d6-9439-f150db80ac87,0,0,1,0.0,False,Ranga Reddy
47075,2024-07-01 07:39:57,LN_JUNE_133,99.0,1200000.0,1000000.0,BIRLA FINANCE,12.0,20,2,2024-07,False,17.369698,78.53984,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,1,1,3000000.0,False,Ranga Reddy
53053,2024-08-01 05:52:40,LNA024,99.0,1200000.0,1000000.0,BIRLA FINANCE,-1.0,20,2,2024-08,True,17.369738,78.53983,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,1,0,0.0,False,Ranga Reddy
46866,2024-06-05 13:27:17,T00003,3233.0,60000.0,0.0,YES BANK,0.0,0,30-90,2024-06,False,23.032257,72.64525,276dacdf-0895-4a66-8120-cb2af6134d0d,56847958-fa84-4b6a-b20a-6a9477235a11,True,True,9cefea45-2680-48d6-9439-f150db80ac87,0,0,3,0.09,True,Ahmadabad
41299,2024-04-16 09:10:16,LN000001121,99.0,1200000.0,1000000.0,BAJAJ FINANCE,12.0,20,FLOW,2024-04,False,17.369694,78.53985,13ffc8d1-d3a5-4693-8ba4-f854e287bbdd,ec8b3a3a-fdca-45cb-acd5-283c29ae39a2,False,True,0beaaa0c-9362-4348-af85-424d6c3137ee,0,0,1,0.0,False,Ranga Reddy
41230,2024-04-15 09:43:16,LN00172,99.0,1200000.0,1000000.0,AU BANK,12.0,20,2,2024-04,False,17.369692,78.53983,7211675f-0260-40ea-a60f-065c8ca7350b,34d310e7-367f-48bf-a1f4-75e39433bb34,False,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,0,1,0.0,False,Ranga Reddy
40753,2024-03-26 08:40:43,A2_002,99.0,1200000.0,1000000.0,BAJAJ FINANCE,0.0,20,FLOW,2024-03,False,17.369701,78.539825,276dacdf-0895-4a66-8120-cb2af6134d0d,56847958-fa84-4b6a-b20a-6a9477235a11,False,True,9cefea45-2680-48d6-9439-f150db80ac87,0,0,1,0.0,False,Ranga Reddy
41301,2024-04-16 09:10:16,LN000001123,99.0,1200000.0,1000000.0,BAJAJ FINANCE,12.0,20,FLOW,2024-04,False,17.369694,78.53984,13ffc8d1-d3a5-4693-8ba4-f854e287bbdd,ec8b3a3a-fdca-45cb-acd5-283c29ae39a2,False,True,0beaaa0c-9362-4348-af85-424d6c3137ee,0,0,1,0.0,False,Ranga Reddy
6541,2023-08-21 12:00:58,FHRSGV,8800.21,1200000.0,1000000.0,AU BANK,200.88,20,2,2023-08,False,17.369747,78.53977,60bce057-25af-4cbc-8991-cb9d45a08d55,a665d996-a1ab-46f6-bd1d-4f7a9bd9e9e8,False,True,071b2f51-d70f-4a07-9f29-3ed143874617,0,0,1,0.0,False,Ranga Reddy
38092,2024-03-01 05:22:44,LOCATION_MARCH_DARSHI_325,99.0,1200000.0,1000000.0,AU BANK,12.0,20,2,2024-03,False,17.402584,78.37259,59091ff4-f4ee-4632-85ef-c7e81b1a2b64,1bcac44c-ca3a-4881-854a-8fd2feef4dea,True,True,59091ff4-f4ee-4632-85ef-c7e81b1a2b64,0,0,1,0.0,False,Ranga Reddy
52943,2024-08-01 05:52:40,LN_JUNE_140,99.0,1200000.0,1000000.0,BIRLA FINANCE,-1.0,20,2,2024-08,True,17.36976,78.53981,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,59091ff4-f4ee-4632-85ef-c7e81b1a2b64,2,0,0,0.0,False,Ranga Reddy
46822,2024-06-04 15:28:02,CN00001233454248,3233.0,60000.0,0.0,YES BANK,0.0,0,90-180,2024-06,False,17.369688,78.53982,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,0,1,0.64,True,Ranga Reddy
30620,2023-12-21 11:45:44,TEST_069,8800.21,1200000.0,1000000.0,AU BANK,200.88,20,2,2023-12,False,17.369694,78.5398,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,34d310e7-367f-48bf-a1f4-75e39433bb34,False,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,0,1,0.0,False,Ranga Reddy
47376,2024-07-17 09:55:50,INCOMING_012,99.0,1200000.0,1000000.0,BIRLA FINANCE,12.0,20,2,2024-07,False,17.369732,78.53981,1ced5838-8fea-4f85-89fd-14b823f69ed9,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,a9cf721c-56fe-4e6a-aa7c-fd56f4b04efd,1,0,0,122.0,False,Ranga Reddy
40869,2024-03-27 09:05:50,BNPL_QA_017,99.0,1200000.0,1000000.0,QA,0.0,20,BKT 0,2024-03,False,17.369705,78.53983,a3855922-de17-4501-ba50-ff42a883fa84,a144da0c-73cf-44be-b617-cfd33f9387ad,False,True,f10eeb27-cc68-499a-bad8-5b23e221492e,0,0,1,0.0,False,Ranga Reddy
4851,2023-05-08 09:02:57,AT1234656,8800.2,140000.0,74555.9,SRI RAM FINANCE,200.0,20,2.35,2023-05,True,17.402672,78.37289,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,False,False,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,1,0,0,0.0,False,Ranga Reddy
45612,2024-05-01 04:33:31,LOAN_MAY_1693,99.0,1200000.0,1000000.0,AU BANK,12.0,20,2,2024-05,False,17.369688,78.53985,1ced5838-8fea-4f85-89fd-14b823f69ed9,34d310e7-367f-48bf-a1f4-75e39433bb34,False,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,0,1,0.0,False,Ranga Reddy
41037,2024-04-04 04:04:45,APRIL_3W_001,99.0,1200000.0,1000000.0,AU BANK,10000.0,20,BKT 0,2024-04,False,17.3697,78.53983,13ffc8d1-d3a5-4693-8ba4-f854e287bbdd,ec8b3a3a-fdca-45cb-acd5-283c29ae39a2,False,True,0beaaa0c-9362-4348-af85-424d6c3137ee,0,0,1,0.0,False,Ranga Reddy
46676,2024-05-29 06:09:34,N_3_004,99.0,1200000.0,1000000.0,AU BANK,12.0,20,2,2024-05,False,17.369717,78.53982,276dacdf-0895-4a66-8120-cb2af6134d0d,56847958-fa84-4b6a-b20a-6a9477235a11,True,True,9cefea45-2680-48d6-9439-f150db80ac87,0,0,1,0.0,False,Ranga Reddy
31299,2024-01-31 03:57:23,TELECALLER_TESTING_TRANSFER_0068,99.0,1200000.0,1000000.0,SRI RAM FINANCE,12.0,20,2,2024-01,False,17.369709,78.5398,1ced5838-8fea-4f85-89fd-14b823f69ed9,34d310e7-367f-48bf-a1f4-75e39433bb34,False,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,0,1,0.77,True,Ranga Reddy
6756,2023-09-12 05:33:47,PTCA12345729,8800.21,1200000.0,1000000.0,SRI RAM FINANCE,200.88,20,2.35,2023-09,False,17.40268,78.37271,41a5a35b-1a4a-471d-b406-7a3cc84e07f7,1bc4cfcc-467c-4249-95e4-ef5c48a88090,True,True,41a5a35b-1a4a-471d-b406-7a3cc84e07f7,0,0,2,0.0,True,Ranga Reddy
41033,2024-04-04 04:04:44,APRIL_2W_001,99.0,1200000.0,1000000.0,AU BANK,10000.0,20,BKT 0,2024-04,False,17.369688,78.5398,13ffc8d1-d3a5-4693-8ba4-f854e287bbdd,ec8b3a3a-fdca-45cb-acd5-283c29ae39a2,False,True,0beaaa0c-9362-4348-af85-424d6c3137ee,0,0,2,1.2000000000000002,False,Ranga Reddy
4948,2023-05-12 03:45:10,AT1234602,8800.2,140000.0,74555.9,BAJAJ FINANCE,200.0,20,2.35,2023-05,False,17.402754,78.37288,41a5a35b-1a4a-471d-b406-7a3cc84e07f7,1bc4cfcc-467c-4249-95e4-ef5c48a88090,True,False,41a5a35b-1a4a-471d-b406-7a3cc84e07f7,5,1,2,0.0,False,Ranga Reddy
45471,2024-05-01 04:33:31,LOAN_MAY_1552,99.0,1200000.0,1000000.0,INDIFY,12.0,20,2,2024-05,True,17.36969,78.53985,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,False,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,1,0,0.0,False,Ranga Reddy
40521,2024-03-13 13:23:52,INCENTIVE_0080,99.0,1200000.0,1000000.0,SRI RAM FINANCE,12.0,20,2,2024-03,False,17.369709,78.539825,87c0eac6-d694-41a4-82bd-a1aa1f6ee620,a3233db7-1c29-497e-b531-dc179b649362,False,True,74a76b9e-d71d-47db-afc5-29964dd585c4,0,0,1,0.0,False,Ranga Reddy
30702,2023-12-21 10:43:15,TEST_0127,8800.21,1200000.0,1000000.0,AU BANK,200.88,20,2,2023-12,True,17.36973,78.53975,7211675f-0260-40ea-a60f-065c8ca7350b,34d310e7-367f-48bf-a1f4-75e39433bb34,False,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,1,0,0,0.0,False,Ranga Reddy
40854,2024-03-27 09:00:50,BNPL_QA_001,99.0,1200000.0,1000000.0,QA,0.0,20,BKT 0,2024-03,True,17.369707,78.53984,de5728b1-d493-4546-a978-617e3cf94751,f66e64de-0cb3-4d27-9686-ede097d350f9,False,True,877f5722-63c8-4c24-91c0-7efa87ad804b,1,0,0,0.0,False,Ranga Reddy
52965,2024-08-01 05:52:40,INCOMING_010,99.0,1200000.0,1000000.0,BIRLA FINANCE,-1.0,20,2,2024-08,True,17.369732,78.53983,7211675f-0260-40ea-a60f-065c8ca7350b,b481ba4d-97ec-4ca4-9c39-b807bfe54e8c,True,True,a9cf721c-56fe-4e6a-aa7c-fd56f4b04efd,3,0,0,15.0,False,Ranga Reddy
44280,2024-05-01 04:33:29,LOAN_MAY_361,99.0,1200000.0,1000000.0,AU BANK,12.0,20,2,2024-05,True,17.369602,78.53972,7410244a-088e-4383-833d-dd2389efa8b3,7e973535-f6d7-4d6a-9039-6c7877a31ee4,False,True,7410244a-088e-4383-833d-dd2389efa8b3,0,1,0,0.0,False,Ranga Reddy
44712,2024-05-01 04:33:30,LOAN_MAY_793,99.0,1200000.0,1000000.0,AU BANK,12.0,20,2,2024-05,False,17.369688,78.53985,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,1,0,0,1.2000000000000002,False,Ranga Reddy
33468,2024-02-16 09:52:11,LOCATION_FEB_MEMORYLEAK_1009,99.0,1200000.0,1000000.0,AU BANK,12.0,20,2,2024-02,True,17.369713,78.53981,7410244a-088e-4383-833d-dd2389efa8b3,7e973535-f6d7-4d6a-9039-6c7877a31ee4,True,True,7410244a-088e-4383-833d-dd2389efa8b3,1,0,0,0.0,False,Ranga Reddy
30763,2023-12-07 06:32:15,AB_014,8800.21,1200000.0,1000000.0,QA,200.88,20,2,2023-12,False,17.3697,78.53981,7410244a-088e-4383-833d-dd2389efa8b3,7e973535-f6d7-4d6a-9039-6c7877a31ee4,False,True,7410244a-088e-4383-833d-dd2389efa8b3,0,0,1,0.0,False,Ranga Reddy
40491,2024-03-13 13:13:51,INCENTIVE_0020,99.0,1200000.0,1000000.0,BAJAJ FINANCE,12.0,20,2,2024-03,False,17.36971,78.53983,87c0eac6-d694-41a4-82bd-a1aa1f6ee620,a3233db7-1c29-497e-b531-dc179b649362,False,True,74a76b9e-d71d-47db-afc5-29964dd585c4,0,0,1,0.0,False,Ranga Reddy
57671,2024-09-02 04:57:49,LN_JUNE_140,99.0,1200000.0,1000000.0,BIRLA FINANCE,-10.0,20,2,2024-09,False,17.36975,78.539825,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,59091ff4-f4ee-4632-85ef-c7e81b1a2b64,0,0,1,0.0,False,Ranga Reddy
4919,2023-04-30 01:03:16,AT1234612,8800.2,140000.0,74555.9,BAJAJ FINANCE,200.0,20,2.35,2023-04,False,17.490675,78.416046,aef28684-aa1b-4583-ad21-01cd2bf9f5e7,1bc4cfcc-467c-4249-95e4-ef5c48a88090,False,False,41a5a35b-1a4a-471d-b406-7a3cc84e07f7,1,0,2,0.0,False,Ranga Reddy
30158,2023-11-11 06:53:16,ALL1235,8800.21,1200000.0,1000000.0,SRI RAM FINANCE,200.88,20,2,2023-11,True,17.369715,78.53979,1ced5838-8fea-4f85-89fd-14b823f69ed9,34d310e7-367f-48bf-a1f4-75e39433bb34,False,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,1,0,0.0,False,Ranga Reddy
30787,2023-12-07 07:27:19,ABC_02,99.0,1200000.0,1000000.0,SRI RAM FINANCE,12.0,20,2,2023-12,False,17.369684,78.539825,7523ebf1-35b5-45a6-b871-09101f52fbfb,a5710530-5505-4385-a977-d4c0fd254dba,False,True,a9cf721c-56fe-4e6a-aa7c-fd56f4b04efd,0,0,1,0.0,False,Ranga Reddy
52963,2024-08-01 05:52:40,INCOMING_007,99.0,1200000.0,1000000.0,BIRLA FINANCE,-1.0,20,2,2024-08,True,17.369747,78.53983,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,1,0,0,0.0,False,Ranga Reddy
46544,2024-05-17 15:08:12,LOAN_NEW_002,99.0,1200000.0,1000000.0,,12.0,20,2,2024-05,True,17.369686,78.53984,59091ff4-f4ee-4632-85ef-c7e81b1a2b64,1bcac44c-ca3a-4881-854a-8fd2feef4dea,False,True,59091ff4-f4ee-4632-85ef-c7e81b1a2b64,0,1,0,0.0,False,Ranga Reddy
30492,2023-11-24 06:38:33,AUBANK_161_022,8800.21,1200000.0,1000000.0,AU BANK,200.88,20,2,2023-11,True,17.369705,78.53981,1ced5838-8fea-4f85-89fd-14b823f69ed9,34d310e7-367f-48bf-a1f4-75e39433bb34,False,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,1,0,0,0.0,False,Ranga Reddy
58246,2024-10-01 03:30:42,INCOMING_026,99.0,1200000.0,1000000.0,BIRLA FINANCE,13.0,20,NEW,2024-10,False,17.369812,78.53978,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,7410244a-088e-4383-833d-dd2389efa8b3,0,0,1,15.0,False,Ranga Reddy
40837,2024-03-26 13:40:46,BNPL004,99.0,1200000.0,1000000.0,TEST CP1,0.0,20,BKT 0,2024-03,False,17.369644,78.53989,4b516431-1b37-43e2-9f4d-56973872313a,61048ec6-b6de-4dd8-88b8-371ad35a7ba8,False,True,2f71ef0d-2fe8-4239-8713-a0dc7300d8b9,0,0,1,0.0,False,Ranga Reddy
31175,2024-01-09 06:52:44,MOBILE_NO_QA_23,99.0,1200000.0,1000000.0,AU BANK,12.0,20,2,2024-01,False,17.369713,78.53982,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,False,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,1,0,0,0.0,False,Ranga Reddy
53024,2024-08-01 05:52:40,INCOMING_060,99.0,1200000.0,1000000.0,BIRLA FINANCE,-1.0,20,2,2024-08,True,17.369753,78.539825,1ced5838-8fea-4f85-89fd-14b823f69ed9,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,a9cf721c-56fe-4e6a-aa7c-fd56f4b04efd,1,0,0,0.0,False,Ranga Reddy
31217,2024-01-09 07:02:44,LOCATION_MOBILE_NO_QA_43,99.0,1200000.0,1000000.0,AU BANK,12.0,20,2,2024-01,True,17.369768,78.53964,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,False,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,1,0,0,0.0,False,Ranga Reddy
40896,2024-03-28 16:17:57,B1_28012024_01,99.0,1200000.0,1000000.0,AU BANK,0.0,20,BKT 0,2024-03,False,17.369701,78.53984,13ffc8d1-d3a5-4693-8ba4-f854e287bbdd,ec8b3a3a-fdca-45cb-acd5-283c29ae39a2,False,True,0beaaa0c-9362-4348-af85-424d6c3137ee,0,0,1,0.0,False,Ranga Reddy
40568,2024-03-18 05:05:02,INCENTIVE_18032024_003,99.0,1200000.0,1000000.0,SRI RAM FINANCE,12.0,20,2,2024-03,True,17.36971,78.53983,87c0eac6-d694-41a4-82bd-a1aa1f6ee620,a3233db7-1c29-497e-b531-dc179b649362,False,True,74a76b9e-d71d-47db-afc5-29964dd585c4,0,1,0,0.0,False,Ranga Reddy
6524,2023-09-16 11:22:42,MAN56812,8800.2,140000.0,74555.9,BAJAJ FINANCE,200.0,20,2.35,2023-09,True,17.369696,78.53978,e86fcbe0-86ee-41f9-a729-0ce9b0f75da4,efead089-7bc7-41c4-bcf4-262cdb8acfa2,True,True,c276273b-9e6c-450c-b416-3ab420357e93,1,0,0,0.0,False,Ranga Reddy
46637,2024-05-27 05:13:02,INCENTIVE_001,99.0,1200000.0,1000000.0,BIRLA FINANCE,12.0,20,2,2024-05,False,17.369688,78.53984,276dacdf-0895-4a66-8120-cb2af6134d0d,56847958-fa84-4b6a-b20a-6a9477235a11,False,True,9cefea45-2680-48d6-9439-f150db80ac87,0,0,1,0.0,False,Ranga Reddy
53149,2024-08-01 06:32:44,APP_6,99.0,1200000.0,1000000.0,BIRLA FINANCE,-1.0,20,2,2024-08,False,17.369741,78.539764,ceb2811b-a79f-4639-a1f2-7f966f7eca9e,426ef7ea-3658-424d-b389-8e417e22f90c,True,True,5c3bb89d-50bb-4f03-a4a2-ca6e77013507,1,0,1,0.0,False,Ranga Reddy
40596,2024-03-18 05:05:03,INCENTIVE_18032024_031,99.0,1200000.0,1000000.0,AU BANK,12.0,20,2,2024-03,False,17.369709,78.53983,87c0eac6-d694-41a4-82bd-a1aa1f6ee620,a3233db7-1c29-497e-b531-dc179b649362,False,True,74a76b9e-d71d-47db-afc5-29964dd585c4,0,0,1,0.0,False,Ranga Reddy
53023,2024-08-01 05:52:40,INCOMING_059,99.0,1200000.0,1000000.0,BIRLA FINANCE,-1.0,20,2,2024-08,True,17.369743,78.539825,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,59091ff4-f4ee-4632-85ef-c7e81b1a2b64,4,0,0,0.0,False,Ranga Reddy
53178,2024-08-06 08:21:27,DTA00020,99.0,1200000.0,1000000.0,BIRLA FINANCE,-1.0,20,2,2024-08,False,17.369776,78.5398,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,0,1,0.0,False,Ranga Reddy
31287,2024-01-31 03:57:22,TELECALLER_TESTING_TRANSFER_0056,99.0,1200000.0,1000000.0,SRI RAM FINANCE,12.0,20,2,2024-01,False,17.369709,78.53979,1ced5838-8fea-4f85-89fd-14b823f69ed9,34d310e7-367f-48bf-a1f4-75e39433bb34,False,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,0,1,1.2000000000000002,True,Ranga Reddy
40819,2024-03-26 11:25:45,A005,99.0,1200000.0,1000000.0,QWE_123/ADSSF 123,0.0,20,QWE_123/ADSSF 123,2024-03,False,0.0,0.0,13ffc8d1-d3a5-4693-8ba4-f854e287bbdd,ec8b3a3a-fdca-45cb-acd5-283c29ae39a2,False,True,0beaaa0c-9362-4348-af85-424d6c3137ee,0,0,1,0.0,False,
31282,2024-01-31 03:57:22,TELECALLER_TESTING_TRANSFER_0051,99.0,1200000.0,1000000.0,AU BANK,12.0,20,2,2024-01,False,17.369709,78.5398,1ced5838-8fea-4f85-89fd-14b823f69ed9,34d310e7-367f-48bf-a1f4-75e39433bb34,False,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,0,1,0.0,False,Ranga Reddy
47080,2024-07-05 05:55:50,LN_JUNE_138,99.0,1200000.0,1000000.0,BIRLA FINANCE,12.0,20,2,2024-07,True,17.36978,78.53976,7410244a-088e-4383-833d-dd2389efa8b3,7e973535-f6d7-4d6a-9039-6c7877a31ee4,True,True,7410244a-088e-4383-833d-dd2389efa8b3,1,0,0,0.0,False,Ranga Reddy
46642,2024-05-27 06:48:03,INCENTIVE_0012,99.0,1200000.0,1000000.0,BIRLA FINANCE,12.0,20,2,2024-05,False,17.369688,78.53984,276dacdf-0895-4a66-8120-cb2af6134d0d,56847958-fa84-4b6a-b20a-6a9477235a11,False,True,9cefea45-2680-48d6-9439-f150db80ac87,0,0,1,0.0,False,Ranga Reddy
5711,2023-05-11 03:07:49,QA1234570,8800.2,140000.0,74555.9,SRI RAM FINANCE,200.0,20,2.35,2023-05,False,23.03073,72.64561,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,False,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,1,2,0.0,False,Ahmadabad
30701,2023-12-01 12:01:14,TEST_0126,8800.21,1200000.0,1000000.0,INDIFY,200.88,20,2,2023-12,False,17.369698,78.53981,1ced5838-8fea-4f85-89fd-14b823f69ed9,34d310e7-367f-48bf-a1f4-75e39433bb34,False,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,0,1,0.0,False,Ranga Reddy
